time , current , Torque
   0.00239, 350.00000, 552.97398
   0.00240, 350.00000, 554.38422
   0.00241, 350.00000, 555.43008
   0.00242, 350.00000, 556.08610
   0.00243, 350.00000, 556.32680
   0.00244, 350.00000, 556.27403
   0.00245, 350.00000, 556.10395
   0.00246, 350.00000, 555.82192
   0.00247, 350.00000, 555.43278
   0.00248, 350.00000, 554.94138
   0.00249, 350.00000, 554.35259
   0.00250, 350.00000, 553.67124
   0.00251, 350.00000, 552.90220
   0.00252, 350.00000, 552.05032
   0.00253, 350.00000, 551.12044
   0.00254, 350.00000, 550.11742
   0.00255, 350.00000, 549.04611
   0.00256, 350.00000, 547.91136
   0.00257, 350.00000, 546.71803
   0.00258, 350.00000, 545.47097
   0.00259, 350.00000, 544.17502
   0.00260, 350.00000, 542.83505
   0.00261, 350.00000, 541.45591
   0.00262, 350.00000, 540.04244
   0.00263, 350.00000, 538.59949
   0.00264, 350.00000, 537.13193
   0.00265, 350.00000, 535.64460
   0.00266, 350.00000, 534.14235
   0.00267, 350.00000, 532.63005
   0.00268, 350.00000, 531.11253
   0.00269, 350.00000, 529.59465
   0.00270, 350.00000, 528.08126
   0.00271, 350.00000, 526.57722
   0.00272, 350.00000, 525.08738
   0.00273, 350.00000, 523.61659
   0.00274, 350.00000, 522.16970
   0.00275, 350.00000, 520.75156
   0.00276, 350.00000, 519.36703
   0.00277, 350.00000, 518.02096
   0.00278, 350.00000, 516.71431
   0.00279, 350.00000, 515.34713
   0.00280, 350.00000, 513.88000
   0.00281, 350.00000, 512.32142
   0.00282, 350.00000, 510.67988
   0.00283, 350.00000, 508.96387
   0.00284, 350.00000, 507.18190
   0.00285, 350.00000, 505.34246
   0.00286, 350.00000, 503.45404
   0.00287, 350.00000, 501.52514
   0.00288, 350.00000, 499.56425
   0.00289, 350.00000, 497.57987
   0.00290, 350.00000, 495.58050
   0.00291, 350.00000, 493.57462
   0.00292, 350.00000, 491.57074
   0.00293, 350.00000, 489.57734
   0.00294, 350.00000, 487.60293
   0.00295, 350.00000, 485.65600
   0.00296, 350.00000, 483.74504
   0.00297, 350.00000, 481.87855
   0.00298, 350.00000, 480.06503
   0.00299, 350.00000, 478.31297
   0.00300, 350.00000, 476.63086
   0.00301, 350.00000, 475.02720
   0.00302, 350.00000, 473.51048
   0.00303, 350.00000, 472.08920
   0.00304, 350.00000, 470.77186
   0.00305, 350.00000, 469.56695
   0.00306, 350.00000, 468.48297
   0.00307, 350.00000, 467.52840
   0.00308, 350.00000, 466.71175
   0.00309, 350.00000, 466.04151
   0.00310, 350.00000, 465.52618
   0.00311, 350.00000, 465.17425
   0.00312, 350.00000, 464.99421
   0.00313, 350.00000, 465.03170
   0.00314, 350.00000, 465.50429
   0.00315, 350.00000, 466.42256
   0.00316, 350.00000, 467.75839
   0.00317, 350.00000, 469.48370
   0.00318, 350.00000, 471.57038
   0.00319, 350.00000, 473.99034
   0.00320, 350.00000, 476.71547
   0.00321, 350.00000, 479.71769
   0.00322, 350.00000, 482.96888
   0.00323, 350.00000, 486.44096
   0.00324, 350.00000, 490.10582
   0.00325, 350.00000, 493.93537
   0.00326, 350.00000, 497.90151
   0.00327, 350.00000, 501.97613
   0.00328, 350.00000, 506.13115
   0.00329, 350.00000, 510.33846
   0.00330, 350.00000, 514.56997
   0.00331, 350.00000, 518.79758
   0.00332, 350.00000, 522.99318
   0.00333, 350.00000, 527.12869
   0.00334, 350.00000, 531.17599
   0.00335, 350.00000, 535.10700
   0.00336, 350.00000, 538.89362
   0.00337, 350.00000, 542.50775
   0.00338, 350.00000, 545.92128
   0.00339, 350.00000, 549.10613
   0.00340, 350.00000, 552.03419
   0.00341, 350.00000, 554.67736
   0.00342, 350.00000, 557.00755
   0.00343, 350.00000, 558.99666
   0.00344, 350.00000, 560.61659
   0.00345, 350.00000, 561.83925
   0.00346, 350.00000, 562.63652
   0.00347, 350.00000, 562.98033
   0.00348, 350.00000, 562.95748
   0.00349, 350.00000, 562.81267
   0.00350, 350.00000, 562.55951
   0.00351, 350.00000, 562.20252
   0.00352, 350.00000, 561.74618
   0.00353, 350.00000, 561.19500
   0.00354, 350.00000, 560.55347
   0.00355, 350.00000, 559.82611
   0.00356, 350.00000, 559.01741
   0.00357, 350.00000, 558.13188
   0.00358, 350.00000, 557.17401
   0.00359, 350.00000, 556.14831
   0.00360, 350.00000, 555.05927
   0.00361, 350.00000, 553.91141
   0.00362, 350.00000, 552.70921
   0.00363, 350.00000, 551.45719
   0.00364, 350.00000, 550.15984
   0.00365, 350.00000, 548.82166
   0.00366, 350.00000, 547.44716
   0.00367, 350.00000, 546.04084
   0.00368, 350.00000, 544.60720
   0.00369, 350.00000, 543.15074
   0.00370, 350.00000, 541.67596
   0.00371, 350.00000, 540.18736
   0.00372, 350.00000, 538.68944
   0.00373, 350.00000, 537.18672
   0.00374, 350.00000, 535.68368
   0.00375, 350.00000, 534.18482
   0.00376, 350.00000, 532.69466
   0.00377, 350.00000, 531.21769
   0.00378, 350.00000, 529.75841
   0.00379, 350.00000, 528.32132
   0.00380, 350.00000, 526.91093
   0.00381, 350.00000, 525.53174
   0.00382, 350.00000, 524.18798
   0.00383, 350.00000, 522.79136
   0.00384, 350.00000, 521.27510
   0.00385, 350.00000, 519.64890
   0.00386, 350.00000, 517.92241
   0.00387, 350.00000, 516.10534
   0.00388, 350.00000, 514.20735
   0.00389, 350.00000, 512.23813
   0.00390, 350.00000, 510.20735
   0.00391, 350.00000, 508.12470
   0.00392, 350.00000, 505.99985
   0.00393, 350.00000, 503.84249
   0.00394, 350.00000, 501.66229
   0.00395, 350.00000, 499.46893
   0.00396, 350.00000, 497.27210
   0.00397, 350.00000, 495.08147
   0.00398, 350.00000, 492.90672
   0.00399, 350.00000, 490.75754
   0.00400, 350.00000, 488.64359
   0.00401, 350.00000, 486.57457
   0.00402, 350.00000, 484.56015
   0.00403, 350.00000, 482.61001
   0.00404, 350.00000, 480.73383
   0.00405, 350.00000, 478.94129
   0.00406, 350.00000, 477.24207
   0.00407, 350.00000, 475.64585
   0.00408, 350.00000, 474.16231
   0.00409, 350.00000, 472.80113
   0.00410, 350.00000, 471.57199
   0.00411, 350.00000, 470.48456
   0.00412, 350.00000, 469.54854
   0.00413, 350.00000, 468.77359
   0.00414, 350.00000, 468.16939
   0.00415, 350.00000, 467.74564
   0.00416, 350.00000, 467.51200
   0.00417, 350.00000, 467.49102
   0.00418, 350.00000, 467.84932
   0.00419, 350.00000, 468.61552
   0.00420, 350.00000, 469.76419
   0.00421, 350.00000, 471.26988
   0.00422, 350.00000, 473.10712
   0.00423, 350.00000, 475.25048
   0.00424, 350.00000, 477.67450
   0.00425, 350.00000, 480.35373
   0.00426, 350.00000, 483.26272
   0.00427, 350.00000, 486.37603
   0.00428, 350.00000, 489.66819
   0.00429, 350.00000, 493.11376
   0.00430, 350.00000, 496.68729
   0.00431, 350.00000, 500.36333
   0.00432, 350.00000, 504.11643
   0.00433, 350.00000, 507.92114
   0.00434, 350.00000, 511.75200
   0.00435, 350.00000, 515.58358
   0.00436, 350.00000, 519.39041
   0.00437, 350.00000, 523.14704
   0.00438, 350.00000, 526.82804
   0.00439, 350.00000, 530.40793
   0.00440, 350.00000, 533.86129
   0.00441, 350.00000, 537.16265
   0.00442, 350.00000, 540.28656
   0.00443, 350.00000, 543.20758
   0.00444, 350.00000, 545.90026
   0.00445, 350.00000, 548.33913
   0.00446, 350.00000, 550.49876
   0.00447, 350.00000, 552.35370
   0.00448, 350.00000, 553.87848
   0.00449, 350.00000, 555.04767
   0.00450, 350.00000, 555.83581
   0.00451, 350.00000, 556.21746
   0.00452, 350.00000, 556.22821
   0.00453, 350.00000, 556.09697
   0.00454, 350.00000, 555.85254
   0.00455, 350.00000, 555.49973
   0.00456, 350.00000, 555.04339
   0.00457, 350.00000, 554.48834
   0.00458, 350.00000, 553.83942
   0.00459, 350.00000, 553.10146
   0.00460, 350.00000, 552.27928
   0.00461, 350.00000, 551.37773
   0.00462, 350.00000, 550.40162
   0.00463, 350.00000, 549.35580
   0.00464, 350.00000, 548.24508
   0.00465, 350.00000, 547.07432
   0.00466, 350.00000, 545.84833
   0.00467, 350.00000, 544.57194
   0.00468, 350.00000, 543.24999
   0.00469, 350.00000, 541.88731
   0.00470, 350.00000, 540.48873
   0.00471, 350.00000, 539.05908
   0.00472, 350.00000, 537.60319
   0.00473, 350.00000, 536.12590
   0.00474, 350.00000, 534.63203
   0.00475, 350.00000, 533.12642
   0.00476, 350.00000, 531.61389
   0.00477, 350.00000, 530.09928
   0.00478, 350.00000, 528.58741
   0.00479, 350.00000, 527.08313
   0.00480, 350.00000, 525.59126
   0.00481, 350.00000, 524.11663
   0.00482, 350.00000, 522.66408
   0.00483, 350.00000, 521.23843
   0.00484, 350.00000, 519.84451
   0.00485, 350.00000, 518.48716
   0.00486, 350.00000, 517.17121
   0.00487, 350.00000, 515.87707
   0.00488, 350.00000, 514.56978
   0.00489, 350.00000, 513.24909
   0.00490, 350.00000, 511.91513
   0.00491, 350.00000, 510.56803
   0.00492, 350.00000, 509.20792
   0.00493, 350.00000, 507.83493
   0.00494, 350.00000, 506.44919
   0.00495, 350.00000, 505.05083
   0.00496, 350.00000, 503.63998
   0.00497, 350.00000, 502.21676
   0.00498, 350.00000, 500.78131
   0.00499, 350.00000, 499.33375
   0.00500, 350.00000, 497.87422
   0.00501, 350.00000, 496.40285
   0.00502, 350.00000, 494.91976
   0.00503, 350.00000, 493.42508
   0.00504, 350.00000, 491.91895
   0.00505, 350.00000, 490.40148
   0.00506, 350.00000, 488.87282
   0.00507, 350.00000, 487.33309
   0.00508, 350.00000, 485.78242
   0.00509, 350.00000, 484.22094
   0.00510, 350.00000, 482.64878
   0.00511, 350.00000, 481.06607
   0.00512, 350.00000, 479.47293
   0.00513, 350.00000, 477.86950
   0.00514, 350.00000, 476.25591
   0.00515, 350.00000, 474.63228
   0.00516, 350.00000, 472.99875
   0.00517, 350.00000, 471.35545
   0.00518, 350.00000, 469.70249
   0.00519, 350.00000, 468.04002
   0.00520, 350.00000, 466.36817
   0.00000, 400.00000, 491.68881
   0.00001, 400.00000, 496.20719
   0.00002, 400.00000, 500.66271
   0.00003, 400.00000, 505.05120
   0.00004, 400.00000, 509.36848
   0.00005, 400.00000, 513.61038
   0.00006, 400.00000, 517.77273
   0.00007, 400.00000, 521.85135
   0.00008, 400.00000, 525.84208
   0.00009, 400.00000, 529.74074
   0.00010, 400.00000, 533.54316
   0.00011, 400.00000, 537.24517
   0.00012, 400.00000, 540.84259
   0.00013, 400.00000, 544.33125
   0.00014, 400.00000, 547.70699
   0.00015, 400.00000, 550.96562
   0.00016, 400.00000, 554.10298
   0.00017, 400.00000, 557.11490
   0.00018, 400.00000, 559.99719
   0.00019, 400.00000, 562.74570
   0.00020, 400.00000, 565.35624
   0.00021, 400.00000, 567.82465
   0.00022, 400.00000, 570.14675
   0.00023, 400.00000, 572.31837
   0.00024, 400.00000, 574.33534
   0.00025, 400.00000, 576.19349
   0.00026, 400.00000, 577.88864
   0.00027, 400.00000, 579.41662
   0.00028, 400.00000, 580.77326
   0.00029, 400.00000, 581.95439
   0.00030, 400.00000, 582.95583
   0.00031, 400.00000, 583.77342
   0.00032, 400.00000, 584.40297
   0.00033, 400.00000, 584.84033
   0.00034, 400.00000, 585.08131
   0.00035, 400.00000, 585.12629
   0.00036, 400.00000, 585.04496
   0.00037, 400.00000, 584.86526
   0.00038, 400.00000, 584.59105
   0.00039, 400.00000, 584.22619
   0.00040, 400.00000, 583.77455
   0.00041, 400.00000, 583.24000
   0.00042, 400.00000, 582.62640
   0.00043, 400.00000, 581.93761
   0.00044, 400.00000, 581.17751
   0.00045, 400.00000, 580.34995
   0.00046, 400.00000, 579.45880
   0.00047, 400.00000, 578.50794
   0.00048, 400.00000, 577.50122
   0.00049, 400.00000, 576.44251
   0.00050, 400.00000, 575.33567
   0.00051, 400.00000, 574.18457
   0.00052, 400.00000, 572.99309
   0.00053, 400.00000, 571.76507
   0.00054, 400.00000, 570.50439
   0.00055, 400.00000, 569.21491
   0.00056, 400.00000, 567.90051
   0.00057, 400.00000, 566.56503
   0.00058, 400.00000, 565.21236
   0.00059, 400.00000, 563.84635
   0.00060, 400.00000, 562.47088
   0.00061, 400.00000, 561.08980
   0.00062, 400.00000, 559.70698
   0.00063, 400.00000, 558.32629
   0.00064, 400.00000, 556.95159
   0.00065, 400.00000, 555.58675
   0.00066, 400.00000, 554.23564
   0.00067, 400.00000, 552.90212
   0.00068, 400.00000, 551.59005
   0.00069, 400.00000, 550.30330
   0.00070, 400.00000, 549.01513
   0.00071, 400.00000, 547.60621
   0.00072, 400.00000, 546.07297
   0.00073, 400.00000, 544.42557
   0.00074, 400.00000, 542.67418
   0.00075, 400.00000, 540.82898
   0.00076, 400.00000, 538.90015
   0.00077, 400.00000, 536.89786
   0.00078, 400.00000, 534.83229
   0.00079, 400.00000, 532.71361
   0.00080, 400.00000, 530.55199
   0.00081, 400.00000, 528.35762
   0.00082, 400.00000, 526.14067
   0.00083, 400.00000, 523.91131
   0.00084, 400.00000, 521.67972
   0.00085, 400.00000, 519.45607
   0.00086, 400.00000, 517.25054
   0.00087, 400.00000, 515.07331
   0.00088, 400.00000, 512.93454
   0.00089, 400.00000, 510.84442
   0.00090, 400.00000, 508.81312
   0.00091, 400.00000, 506.85082
   0.00092, 400.00000, 504.96769
   0.00093, 400.00000, 503.17390
   0.00094, 400.00000, 501.47963
   0.00095, 400.00000, 499.89506
   0.00096, 400.00000, 498.43036
   0.00097, 400.00000, 497.09571
   0.00098, 400.00000, 495.90127
   0.00099, 400.00000, 494.85724
   0.00100, 400.00000, 493.97378
   0.00101, 400.00000, 493.26107
   0.00102, 400.00000, 492.72928
   0.00103, 400.00000, 492.38858
   0.00104, 400.00000, 492.24917
   0.00105, 400.00000, 492.41747
   0.00106, 400.00000, 493.05896
   0.00107, 400.00000, 494.14880
   0.00108, 400.00000, 495.65811
   0.00109, 400.00000, 497.55802
   0.00110, 400.00000, 499.81966
   0.00111, 400.00000, 502.41415
   0.00112, 400.00000, 505.31262
   0.00113, 400.00000, 508.48619
   0.00114, 400.00000, 511.90600
   0.00115, 400.00000, 515.54316
   0.00116, 400.00000, 519.36880
   0.00117, 400.00000, 523.35405
   0.00118, 400.00000, 527.47004
   0.00119, 400.00000, 531.68788
   0.00120, 400.00000, 535.97872
   0.00121, 400.00000, 540.31367
   0.00122, 400.00000, 544.66386
   0.00123, 400.00000, 549.00041
   0.00124, 400.00000, 553.29445
   0.00125, 400.00000, 557.51712
   0.00126, 400.00000, 561.63953
   0.00127, 400.00000, 565.63280
   0.00128, 400.00000, 569.46808
   0.00129, 400.00000, 573.11648
   0.00130, 400.00000, 576.54912
   0.00131, 400.00000, 579.73714
   0.00132, 400.00000, 582.65167
   0.00133, 400.00000, 585.26382
   0.00134, 400.00000, 587.54472
   0.00135, 400.00000, 589.46550
   0.00136, 400.00000, 590.99729
   0.00137, 400.00000, 592.11121
   0.00138, 400.00000, 592.77839
   0.00139, 400.00000, 592.97236
   0.00140, 400.00000, 592.90491
   0.00141, 400.00000, 592.73014
   0.00142, 400.00000, 592.45218
   0.00143, 400.00000, 592.07519
   0.00144, 400.00000, 591.60330
   0.00145, 400.00000, 591.04066
   0.00146, 400.00000, 590.39140
   0.00147, 400.00000, 589.65967
   0.00148, 400.00000, 588.84962
   0.00149, 400.00000, 587.96537
   0.00150, 400.00000, 587.01108
   0.00151, 400.00000, 585.99088
   0.00152, 400.00000, 584.90892
   0.00153, 400.00000, 583.76933
   0.00154, 400.00000, 582.57627
   0.00155, 400.00000, 581.33387
   0.00156, 400.00000, 580.04627
   0.00157, 400.00000, 578.71762
   0.00158, 400.00000, 577.35205
   0.00159, 400.00000, 575.95372
   0.00160, 400.00000, 574.52675
   0.00161, 400.00000, 573.07530
   0.00162, 400.00000, 571.60350
   0.00163, 400.00000, 570.11549
   0.00164, 400.00000, 568.61543
   0.00165, 400.00000, 567.10744
   0.00166, 400.00000, 565.59567
   0.00167, 400.00000, 564.08426
   0.00168, 400.00000, 562.57736
   0.00169, 400.00000, 561.07911
   0.00170, 400.00000, 559.59364
   0.00171, 400.00000, 558.12510
   0.00172, 400.00000, 556.67763
   0.00173, 400.00000, 555.25538
   0.00174, 400.00000, 553.84800
   0.00175, 400.00000, 552.32087
   0.00176, 400.00000, 550.64934
   0.00177, 400.00000, 548.84495
   0.00178, 400.00000, 546.91926
   0.00179, 400.00000, 544.88380
   0.00180, 400.00000, 542.75012
   0.00181, 400.00000, 540.52977
   0.00182, 400.00000, 538.23430
   0.00183, 400.00000, 535.87525
   0.00184, 400.00000, 533.46417
   0.00185, 400.00000, 531.01260
   0.00186, 400.00000, 528.53210
   0.00187, 400.00000, 526.03420
   0.00188, 400.00000, 523.53046
   0.00189, 400.00000, 521.03242
   0.00190, 400.00000, 518.55163
   0.00191, 400.00000, 516.09963
   0.00192, 400.00000, 513.68797
   0.00193, 400.00000, 511.32820
   0.00194, 400.00000, 509.03186
   0.00195, 400.00000, 506.81050
   0.00196, 400.00000, 504.67567
   0.00197, 400.00000, 502.63891
   0.00198, 400.00000, 500.71177
   0.00199, 400.00000, 498.90579
   0.00200, 400.00000, 497.23253
   0.00201, 400.00000, 495.70352
   0.00202, 400.00000, 494.33032
   0.00203, 400.00000, 493.12447
   0.00204, 400.00000, 492.09751
   0.00205, 400.00000, 491.26100
   0.00206, 400.00000, 490.62648
   0.00207, 400.00000, 490.20550
   0.00208, 400.00000, 490.00960
   0.00209, 400.00000, 490.10021
   0.00210, 400.00000, 490.63299
   0.00211, 400.00000, 491.59384
   0.00212, 400.00000, 492.95550
   0.00213, 400.00000, 494.69069
   0.00214, 400.00000, 496.77213
   0.00215, 400.00000, 499.17255
   0.00216, 400.00000, 501.86466
   0.00217, 400.00000, 504.82120
   0.00218, 400.00000, 508.01489
   0.00219, 400.00000, 511.41845
   0.00220, 400.00000, 515.00461
   0.00221, 400.00000, 518.74609
   0.00222, 400.00000, 522.61561
   0.00223, 400.00000, 526.58590
   0.00224, 400.00000, 530.62969
   0.00225, 400.00000, 534.71969
   0.00226, 400.00000, 538.82864
   0.00227, 400.00000, 542.92925
   0.00228, 400.00000, 546.99425
   0.00229, 400.00000, 550.99636
   0.00230, 400.00000, 554.90832
   0.00231, 400.00000, 558.70283
   0.00232, 400.00000, 562.35264
   0.00233, 400.00000, 565.83045
   0.00234, 400.00000, 569.10900
   0.00235, 400.00000, 572.16101
   0.00236, 400.00000, 574.95920
   0.00237, 400.00000, 577.47630
   0.00238, 400.00000, 579.68503
   0.00239, 400.00000, 581.55812
   0.00240, 400.00000, 583.06828
   0.00241, 400.00000, 584.18825
   0.00242, 400.00000, 584.89075
   0.00243, 400.00000, 585.14851
   0.00244, 400.00000, 585.10374
   0.00245, 400.00000, 584.95879
   0.00246, 400.00000, 584.71810
   0.00247, 400.00000, 584.38551
   0.00248, 400.00000, 583.96488
   0.00249, 400.00000, 583.46006
   0.00250, 400.00000, 582.87491
   0.00251, 400.00000, 582.21329
   0.00252, 400.00000, 581.47904
   0.00253, 400.00000, 580.67603
   0.00254, 400.00000, 579.80810
   0.00255, 400.00000, 578.87912
   0.00256, 400.00000, 577.89294
   0.00257, 400.00000, 576.85340
   0.00258, 400.00000, 575.76437
   0.00259, 400.00000, 574.62971
   0.00260, 400.00000, 573.45326
   0.00261, 400.00000, 572.23888
   0.00262, 400.00000, 570.99042
   0.00263, 400.00000, 569.71174
   0.00264, 400.00000, 568.40670
   0.00265, 400.00000, 567.07915
   0.00266, 400.00000, 565.73294
   0.00267, 400.00000, 564.37193
   0.00268, 400.00000, 562.99997
   0.00269, 400.00000, 561.62092
   0.00270, 400.00000, 560.23864
   0.00271, 400.00000, 558.85697
   0.00272, 400.00000, 557.47977
   0.00273, 400.00000, 556.11090
   0.00274, 400.00000, 554.75421
   0.00275, 400.00000, 553.41355
   0.00276, 400.00000, 552.09279
   0.00277, 400.00000, 550.79577
   0.00278, 400.00000, 549.52212
   0.00279, 400.00000, 548.16207
   0.00280, 400.00000, 546.67339
   0.00281, 400.00000, 545.06631
   0.00282, 400.00000, 543.35105
   0.00283, 400.00000, 541.53782
   0.00284, 400.00000, 539.63685
   0.00285, 400.00000, 537.65836
   0.00286, 400.00000, 535.61257
   0.00287, 400.00000, 533.50969
   0.00288, 400.00000, 531.35996
   0.00289, 400.00000, 529.17359
   0.00290, 400.00000, 526.96079
   0.00291, 400.00000, 524.73180
   0.00292, 400.00000, 522.49683
   0.00293, 400.00000, 520.26610
   0.00294, 400.00000, 518.04984
   0.00295, 400.00000, 515.85825
   0.00296, 400.00000, 513.70157
   0.00297, 400.00000, 511.59002
   0.00298, 400.00000, 509.53381
   0.00299, 400.00000, 507.54317
   0.00300, 400.00000, 505.62831
   0.00301, 400.00000, 503.79946
   0.00302, 400.00000, 502.06683
   0.00303, 400.00000, 500.44065
   0.00304, 400.00000, 498.93114
   0.00305, 400.00000, 497.54852
   0.00306, 400.00000, 496.30301
   0.00307, 400.00000, 495.20483
   0.00308, 400.00000, 494.26419
   0.00309, 400.00000, 493.49133
   0.00310, 400.00000, 492.89646
   0.00311, 400.00000, 492.48980
   0.00312, 400.00000, 492.28158
   0.00313, 400.00000, 492.31713
   0.00314, 400.00000, 492.80279
   0.00315, 400.00000, 493.74645
   0.00316, 400.00000, 495.11922
   0.00317, 400.00000, 496.89223
   0.00318, 400.00000, 499.03660
   0.00319, 400.00000, 501.52347
   0.00320, 400.00000, 504.32395
   0.00321, 400.00000, 507.40917
   0.00322, 400.00000, 510.75026
   0.00323, 400.00000, 514.31834
   0.00324, 400.00000, 518.08453
   0.00325, 400.00000, 522.01997
   0.00326, 400.00000, 526.09576
   0.00327, 400.00000, 530.28305
   0.00328, 400.00000, 534.55295
   0.00329, 400.00000, 538.87659
   0.00330, 400.00000, 543.22510
   0.00331, 400.00000, 547.56959
   0.00332, 400.00000, 551.88120
   0.00333, 400.00000, 556.13105
   0.00334, 400.00000, 560.29026
   0.00335, 400.00000, 564.32996
   0.00336, 400.00000, 568.22128
   0.00337, 400.00000, 571.93533
   0.00338, 400.00000, 575.44325
   0.00339, 400.00000, 578.71615
   0.00340, 400.00000, 581.72517
   0.00341, 400.00000, 584.44143
   0.00342, 400.00000, 586.83605
   0.00343, 400.00000, 588.88015
   0.00344, 400.00000, 590.54487
   0.00345, 400.00000, 591.80133
   0.00346, 400.00000, 592.62065
   0.00347, 400.00000, 592.97396
   0.00348, 400.00000, 592.95257
   0.00349, 400.00000, 592.81235
   0.00350, 400.00000, 592.56701
   0.00351, 400.00000, 592.22073
   0.00352, 400.00000, 591.77767
   0.00353, 400.00000, 591.24202
   0.00354, 400.00000, 590.61794
   0.00355, 400.00000, 589.90962
   0.00356, 400.00000, 589.12121
   0.00357, 400.00000, 588.25690
   0.00358, 400.00000, 587.32086
   0.00359, 400.00000, 586.31727
   0.00360, 400.00000, 585.25029
   0.00361, 400.00000, 584.12410
   0.00362, 400.00000, 582.94287
   0.00363, 400.00000, 581.71078
   0.00364, 400.00000, 580.43201
   0.00365, 400.00000, 579.11071
   0.00366, 400.00000, 577.75107
   0.00367, 400.00000, 576.35727
   0.00368, 400.00000, 574.93347
   0.00369, 400.00000, 573.48384
   0.00370, 400.00000, 572.01257
   0.00371, 400.00000, 570.52383
   0.00372, 400.00000, 569.02178
   0.00373, 400.00000, 567.51060
   0.00374, 400.00000, 565.99447
   0.00375, 400.00000, 564.47756
   0.00376, 400.00000, 562.96404
   0.00377, 400.00000, 561.45809
   0.00378, 400.00000, 559.96387
   0.00379, 400.00000, 558.48557
   0.00380, 400.00000, 557.02736
   0.00381, 400.00000, 555.59340
   0.00382, 400.00000, 554.18758
   0.00383, 400.00000, 552.70951
   0.00384, 400.00000, 551.08411
   0.00385, 400.00000, 549.32286
   0.00386, 400.00000, 547.43727
   0.00387, 400.00000, 545.43882
   0.00388, 400.00000, 543.33901
   0.00389, 400.00000, 541.14933
   0.00390, 400.00000, 538.88129
   0.00391, 400.00000, 536.54636
   0.00392, 400.00000, 534.15606
   0.00393, 400.00000, 531.72186
   0.00394, 400.00000, 529.25527
   0.00395, 400.00000, 526.76777
   0.00396, 400.00000, 524.27087
   0.00397, 400.00000, 521.77606
   0.00398, 400.00000, 519.29483
   0.00399, 400.00000, 516.83867
   0.00400, 400.00000, 514.41908
   0.00401, 400.00000, 512.04756
   0.00402, 400.00000, 509.73559
   0.00403, 400.00000, 507.49468
   0.00404, 400.00000, 505.33631
   0.00405, 400.00000, 503.27198
   0.00406, 400.00000, 501.31318
   0.00407, 400.00000, 499.47142
   0.00408, 400.00000, 497.75817
   0.00409, 400.00000, 496.18494
   0.00410, 400.00000, 494.76323
   0.00411, 400.00000, 493.50451
   0.00412, 400.00000, 492.42030
   0.00413, 400.00000, 491.52208
   0.00414, 400.00000, 490.82135
   0.00415, 400.00000, 490.32959
   0.00416, 400.00000, 490.05832
   0.00417, 400.00000, 490.03174
   0.00418, 400.00000, 490.41539
   0.00419, 400.00000, 491.23582
   0.00420, 400.00000, 492.46578
   0.00421, 400.00000, 494.07802
   0.00422, 400.00000, 496.04529
   0.00423, 400.00000, 498.34033
   0.00424, 400.00000, 500.93590
   0.00425, 400.00000, 503.80474
   0.00426, 400.00000, 506.91960
   0.00427, 400.00000, 510.25323
   0.00428, 400.00000, 513.77838
   0.00429, 400.00000, 517.46779
   0.00430, 400.00000, 521.29422
   0.00431, 400.00000, 525.23041
   0.00432, 400.00000, 529.24912
   0.00433, 400.00000, 533.32308
   0.00434, 400.00000, 537.42506
   0.00435, 400.00000, 541.52779
   0.00436, 400.00000, 545.60403
   0.00437, 400.00000, 549.62652
   0.00438, 400.00000, 553.56802
   0.00439, 400.00000, 557.40127
   0.00440, 400.00000, 561.09902
   0.00441, 400.00000, 564.63401
   0.00442, 400.00000, 567.97901
   0.00443, 400.00000, 571.10674
   0.00444, 400.00000, 573.98998
   0.00445, 400.00000, 576.60145
   0.00446, 400.00000, 578.91392
   0.00447, 400.00000, 580.90013
   0.00448, 400.00000, 582.53282
   0.00449, 400.00000, 583.78476
   0.00450, 400.00000, 584.62867
   0.00451, 400.00000, 585.03732
   0.00452, 400.00000, 585.05378
   0.00453, 400.00000, 584.94204
   0.00454, 400.00000, 584.73363
   0.00455, 400.00000, 584.43240
   0.00456, 400.00000, 584.04217
   0.00457, 400.00000, 583.56678
   0.00458, 400.00000, 583.01007
   0.00459, 400.00000, 582.37586
   0.00460, 400.00000, 581.66801
   0.00461, 400.00000, 580.89033
   0.00462, 400.00000, 580.04667
   0.00463, 400.00000, 579.14086
   0.00464, 400.00000, 578.17673
   0.00465, 400.00000, 577.15812
   0.00466, 400.00000, 576.08887
   0.00467, 400.00000, 574.97281
   0.00468, 400.00000, 573.81377
   0.00469, 400.00000, 572.61559
   0.00470, 400.00000, 571.38211
   0.00471, 400.00000, 570.11716
   0.00472, 400.00000, 568.82457
   0.00473, 400.00000, 567.50818
   0.00474, 400.00000, 566.17182
   0.00475, 400.00000, 564.81933
   0.00476, 400.00000, 563.45455
   0.00477, 400.00000, 562.08130
   0.00478, 400.00000, 560.70343
   0.00479, 400.00000, 559.32477
   0.00480, 400.00000, 557.94915
   0.00481, 400.00000, 556.58041
   0.00482, 400.00000, 555.22239
   0.00483, 400.00000, 553.87891
   0.00484, 400.00000, 552.55381
   0.00485, 400.00000, 551.25093
   0.00486, 400.00000, 549.97411
   0.00487, 400.00000, 548.70395
   0.00488, 400.00000, 547.40703
   0.00489, 400.00000, 546.08338
   0.00490, 400.00000, 544.73339
   0.00491, 400.00000, 543.35745
   0.00492, 400.00000, 541.95594
   0.00493, 400.00000, 540.52924
   0.00494, 400.00000, 539.07774
